Unnamed: 0	Geneid	KO	Pathway_ko	Definition
4790	Cre07.g329700	K03062	5165	Human papillomavirus infection
4791	Cre07.g329700	K03062	9182	Protein families: genetic information processing
4807	Cre07.g330850	K15280	9183	Protein families: signaling and cellular processes
4808	Cre07.g330950	K12403	9141	Transport and catabolism
4809	Cre07.g330950	K12403	9182	Protein families: genetic information processing
4819	Cre07.g332150	K18170	9182	Protein families: genetic information processing
4820	Cre07.g332550	K09595	9181	Protein families: metabolism
4821	Cre07.g332786	K09597	9181	Protein families: metabolism
4822	Cre07.g332800	K14544	9122	Translation
4823	Cre07.g332800	K14544	9182	Protein families: genetic information processing
4838	Cre07.g333950	K12479	9141	Transport and catabolism
4839	Cre07.g333950	K12479	4138	Autophagy - yeast
4840	Cre07.g333950	K12479	9182	Protein families: genetic information processing
4841	Cre07.g334100	K18443	9141	Transport and catabolism
4842	Cre07.g334100	K18443	9182	Protein families: genetic information processing
4843	Cre07.g334200	K13116	9182	Protein families: genetic information processing
4846	Cre07.g334650	K10695	9182	Protein families: genetic information processing
4847	Cre07.g334650	K10695	3036	Chromosome and associated proteins
4859	Cre07.g336200	K11838	9132	Signal transduction
4860	Cre07.g336200	K11838	9161	Cancers: Overview
4861	Cre07.g336200	K11838	9172	Infectious diseases: Viral
4862	Cre07.g336200	K11838	5169	Epstein-Barr virus infection
4863	Cre07.g336200	K11838	9181	Protein families: metabolism
4864	Cre07.g336200	K11838	9182	Protein families: genetic information processing
4865	Cre07.g336250	K13121	9182	Protein families: genetic information processing
4866	Cre07.g336600	K01230	9107	Glycan biosynthesis and metabolism
4867	Cre07.g336600	K01230	513	Various types of N-glycan biosynthesis
4868	Cre07.g336600	K01230	9123	"Folding	 sorting and degradation"
4869	Cre07.g336600	K01230	9182	Protein families: genetic information processing
4876	Cre07.g337050	K13346	9141	Transport and catabolism
4877	Cre07.g337050	K13346	9182	Protein families: genetic information processing
4878	Cre07.g337150	K10755	9124	Replication and repair
4879	Cre07.g337150	K10755	3420	Nucleotide excision repair
4880	Cre07.g337150	K10755	3430	Mismatch repair
4881	Cre07.g337150	K10755	9182	Protein families: genetic information processing
4882	Cre07.g337150	K10755	3036	Chromosome and associated proteins
4883	Cre07.g337150	K10755	3400	DNA repair and recombination proteins
4885	Cre07.g337650	K00161	9101	Carbohydrate metabolism
4886	Cre07.g337650	K00161	20	Citrate cycle (TCA cycle)\n
4887	Cre07.g337650	K00161	620	Pyruvate metabolism
4888	Cre07.g337650	K00161	9132	Signal transduction
4889	Cre07.g337650	K00161	9152	Endocrine system
4890	Cre07.g337650	K00161	9161	Cancers: Overview
4897	Cre07.g338150	K17579	9181	Protein families: metabolism
4898	Cre07.g338150	K17579	9183	Protein families: signaling and cellular processes
4901	Cre07.g338400	K14845	9182	Protein families: genetic information processing
4902	Cre07.g338400	K14845	3009	Ribosome biogenesis
4906	Cre07.g339050	K05765	9142	Cell motility
4907	Cre07.g339050	K05765	9151	Immune system
4908	Cre07.g339050	K05765	9158	Development
4909	Cre07.g339050	K05765	9171	Infectious diseases: Bacterial
4910	Cre07.g339050	K05765	9172	Infectious diseases: Viral
4911	Cre07.g339050	K05765	9182	Protein families: genetic information processing
4912	Cre07.g339050	K05765	9183	Protein families: signaling and cellular processes
4913	Cre07.g339050	K05765	4147	Exosome
4934	Cre07.g340050	K14537	9122	Translation
4935	Cre07.g340050	K14537	9182	Protein families: genetic information processing
4945	Cre07.g341700	K08866	9143	Cell growth and death
4946	Cre07.g341700	K08866	4111	Cell cycle - yeast
4947	Cre07.g341700	K08866	9181	Protein families: metabolism
4948	Cre07.g341700	K08866	9182	Protein families: genetic information processing
5003	Cre07.g347400	K11135	9182	Protein families: genetic information processing
5004	Cre07.g347400	K11135	3032	DNA replication proteins
5005	Cre07.g348250	K14840	9172	Infectious diseases: Viral
5006	Cre07.g348250	K14840	9182	Protein families: genetic information processing
5010	Cre07.g348600	K02046	9102	Energy metabolism
5011	Cre07.g348600	K02046	9131	Membrane transport
5012	Cre07.g348600	K02046	9183	Protein families: signaling and cellular processes
5014	Cre07.g348900	K09537	9182	Protein families: genetic information processing
5021	Cre07.g350500	K01873	9122	Translation
5022	Cre07.g350500	K01873	9181	Protein families: metabolism
5023	Cre07.g350500	K01873	9182	Protein families: genetic information processing
5024	Cre07.g350750	K17893	9191	Unclassified: metabolism
5027	Cre07.g351050	K12183	9141	Transport and catabolism
5028	Cre07.g351050	K12183	9182	Protein families: genetic information processing
5029	Cre07.g351050	K12183	9183	Protein families: signaling and cellular processes
5041	Cre07.g352400	K01099	9101	Carbohydrate metabolism
5042	Cre07.g352400	K01099	9132	Signal transduction
5043	Cre07.g352400	K01099	9182	Protein families: genetic information processing
5044	Cre07.g352550	K18065	9181	Protein families: metabolism
5045	Cre07.g352750	K16075	9183	Protein families: signaling and cellular processes
5063	Cre07.g354100	K07739	9182	Protein families: genetic information processing
5064	Cre07.g354100	K07739	3036	Chromosome and associated proteins
5080	Cre07.g355250	K06632	9143	Cell growth and death
5081	Cre07.g355250	K06632	9172	Infectious diseases: Viral
5082	Cre07.g355250	K06632	9181	Protein families: metabolism
5083	Cre07.g355250	K06632	9182	Protein families: genetic information processing
5084	Cre07.g355400	K08818	9181	Protein families: metabolism
5085	Cre07.g355400	K08818	9182	Protein families: genetic information processing
5086	Cre07.g355600	K00384	9106	Metabolism of other amino acids
5093	Cre07.g357200	K00012	9101	Carbohydrate metabolism
5094	Cre07.g357200	K00012	53	Ascorbate and aldarate metabolism
5095	Cre07.g357200	K00012	520	Amino sugar and nucleotide sugar metabolism
5107	Cre07.g357800	K06196	9183	Protein families: signaling and cellular processes
5122	Cre08.g358538	K06443	9109	Metabolism of terpenoids and polyketides
5130	Cre08.g359100	K15430	9182	Protein families: genetic information processing
5140	Cre08.g360850	K18798	9182	Protein families: genetic information processing
5143	Cre08.g361050	K03639	9108	Metabolism of cofactors and vitamins
5144	Cre08.g361050	K03639	9123	"Folding	 sorting and degradation"
5147	Cre08.g362550	K12185	9141	Transport and catabolism
5148	Cre08.g362550	K12185	9182	Protein families: genetic information processing
5149	Cre08.g362550	K12185	9183	Protein families: signaling and cellular processes
5187	Cre08.g364550	K10587	9123	"Folding	 sorting and degradation"
5188	Cre08.g364550	K10587	9161	Cancers: Overview
5189	Cre08.g364550	K10587	9172	Infectious diseases: Viral
5190	Cre08.g364550	K10587	9182	Protein families: genetic information processing
5196	Cre08.g366200	K17983	9182	Protein families: genetic information processing
5197	Cre08.g366400	K10839	9123	"Folding	 sorting and degradation"
5198	Cre08.g366400	K10839	9124	Replication and repair
5199	Cre08.g366400	K10839	9182	Protein families: genetic information processing
5200	Cre08.g366400	K10839	3400	DNA repair and recombination proteins
5218	Cre08.g368950	K01735	9105	Amino acid metabolism
5229	Cre08.g370401	K05868	9132	Signal transduction
5230	Cre08.g370401	K05868	9143	Cell growth and death
5231	Cre08.g370401	K05868	4114	Oocyte meiosis
5232	Cre08.g370401	K05868	4115	p53 signaling pathway
5233	Cre08.g370401	K05868	4218	Cellular senescence
5234	Cre08.g370401	K05868	9152	Endocrine system
5235	Cre08.g370401	K05868	9172	Infectious diseases: Viral
5236	Cre08.g370401	K05868	9182	Protein families: genetic information processing
5237	Cre08.g370401	K05868	3036	Chromosome and associated proteins
5238	Cre08.g370450	K03687	9182	Protein families: genetic information processing
5239	Cre08.g370450	K03687	3029	Mitochondrial biogenesis
5245	Cre08.g370850	K10579	9123	"Folding	 sorting and degradation"
5246	Cre08.g370850	K10579	9182	Protein families: genetic information processing
5259	Cre08.g372100	K03283	9121	Transcription
5260	Cre08.g372100	K03283	9123	"Folding	 sorting and degradation"
5261	Cre08.g372100	K03283	9132	Signal transduction
5262	Cre08.g372100	K03283	9141	Transport and catabolism
5263	Cre08.g372100	K03283	9151	Immune system
5264	Cre08.g372100	K03283	9152	Endocrine system
5265	Cre08.g372100	K03283	9149	Aging
5266	Cre08.g372100	K03283	9171	Infectious diseases: Bacterial
5267	Cre08.g372100	K03283	9172	Infectious diseases: Viral
5268	Cre08.g372100	K03283	5164	Influenza A
5269	Cre08.g372100	K03283	9174	Infectious diseases: Parasitic
5270	Cre08.g372100	K03283	9181	Protein families: metabolism
5271	Cre08.g372100	K03283	9182	Protein families: genetic information processing
5272	Cre08.g372100	K03283	3009	Ribosome biogenesis
5273	Cre08.g372100	K03283	3110	Chaperones and folding catalysts
5274	Cre08.g372100	K03283	4131	Membrane trafficking
5275	Cre08.g372100	K03283	3051	Proteasome
5276	Cre08.g372100	K03283	3029	Mitochondrial biogenesis
5277	Cre08.g372100	K03283	9183	Protein families: signaling and cellular processes
5286	Cre08.g372550	K07760	9181	Protein families: metabolism
5287	Cre08.g372800	K12830	9121	Transcription
5288	Cre08.g372800	K12830	9182	Protein families: genetic information processing
5289	Cre08.g372800	K12830	3041	Spliceosome
5290	Cre08.g372800	K12830	3036	Chromosome and associated proteins
5291	Cre08.g372950	K03527	9109	Metabolism of terpenoids and polyketides
5301	Cre08.g373250	K02726	9123	"Folding	 sorting and degradation"
5302	Cre08.g373250	K02726	9181	Protein families: metabolism
5303	Cre08.g373250	K02726	9182	Protein families: genetic information processing
5315	Cre08.g374300	K19323	9193	Unclassified: signaling and cellular processes
5318	Cre08.g375200	K07870	9141	Transport and catabolism
5319	Cre08.g375200	K07870	9143	Cell growth and death
5320	Cre08.g375200	K07870	9182	Protein families: genetic information processing
5321	Cre08.g375200	K07870	9183	Protein families: signaling and cellular processes
5322	Cre08.g375350	K19329	9193	Unclassified: signaling and cellular processes
5331	Cre08.g376150	K17866	9182	Protein families: genetic information processing
5332	Cre08.g376350	K10753	9182	Protein families: genetic information processing
5337	Cre08.g376800	K02519	9182	Protein families: genetic information processing
5338	Cre08.g376800	K02519	3029	Mitochondrial biogenesis
5339	Cre08.g377100	K00939	9104	Nucleotide metabolism
5340	Cre08.g377100	K00939	9108	Metabolism of cofactors and vitamins
5341	Cre08.g377100	K00939	9183	Protein families: signaling and cellular processes
5349	Cre08.g378150	K00036	9101	Carbohydrate metabolism
5350	Cre08.g378150	K00036	9106	Metabolism of other amino acids
5351	Cre08.g378150	K00036	9161	Cancers: Overview
5352	Cre08.g378150	K00036	9183	Protein families: signaling and cellular processes
5368	Cre08.g379550	K08193	9183	Protein families: signaling and cellular processes
5372	Cre08.g380300	K07304	9191	Unclassified: metabolism
5382	Cre08.g381950	K18670	9181	Protein families: metabolism
5389	Cre08.g382650	K09313	9182	Protein families: genetic information processing
5403	Cre08.g383702	K10586	9123	"Folding	 sorting and degradation"
5404	Cre08.g383702	K10586	9143	Cell growth and death
5405	Cre08.g383702	K10586	4215	Apoptosis - multiple species
5406	Cre08.g383702	K10586	9182	Protein families: genetic information processing
5412	Cre08.g384950	K14398	9122	Translation
5413	Cre08.g384950	K14398	9182	Protein families: genetic information processing
5554	Cre08.g385850	K08819	9181	Protein families: metabolism
5558	Cre09.g386400	K03178	9123	"Folding	 sorting and degradation"
5559	Cre09.g386400	K03178	9164	Neurodegenerative diseases
5560	Cre09.g386400	K03178	9182	Protein families: genetic information processing
5561	Cre09.g386400	K03178	9183	Protein families: signaling and cellular processes
5562	Cre09.g386550	K12492	9141	Transport and catabolism
5563	Cre09.g386550	K12492	9182	Protein families: genetic information processing
5575	Cre09.g386731	K13095	9182	Protein families: genetic information processing
5579	Cre09.g386750	K04079	9123	"Folding	 sorting and degradation"
5580	Cre09.g386750	K04079	9132	Signal transduction
5581	Cre09.g386750	K04079	9143	Cell growth and death
5582	Cre09.g386750	K04079	9151	Immune system
5583	Cre09.g386750	K04079	4612	Antigen processing and presentation
5584	Cre09.g386750	K04079	4659	Th17 cell differentiation
5585	Cre09.g386750	K04079	4657	IL-17 signaling pathway
5586	Cre09.g386750	K04079	9152	Endocrine system
5587	Cre09.g386750	K04079	4914	Progesterone-mediated oocyte maturation
5588	Cre09.g386750	K04079	9159	Environmental adaptation
5589	Cre09.g386750	K04079	9161	Cancers: Overview
5590	Cre09.g386750	K04079	9162	Cancers: Specific types
5591	Cre09.g386750	K04079	9166	Cardiovascular diseases
5592	Cre09.g386750	K04079	9181	Protein families: metabolism
5593	Cre09.g386750	K04079	9182	Protein families: genetic information processing
5594	Cre09.g386750	K04079	4131	Membrane trafficking
5595	Cre09.g386750	K04079	3051	Proteasome
5596	Cre09.g386750	K04079	3029	Mitochondrial biogenesis
5597	Cre09.g386750	K04079	9183	Protein families: signaling and cellular processes
5608	Cre09.g387150	K09419	9182	Protein families: genetic information processing
5609	Cre09.g387171	K12451	9101	Carbohydrate metabolism
5610	Cre09.g387171	K12451	9109	Metabolism of terpenoids and polyketides
5659	Cre09.g388097	K07277	9182	Protein families: genetic information processing
5660	Cre09.g388097	K07277	9183	Protein families: signaling and cellular processes
5663	Cre09.g388467	K17255	9183	Protein families: signaling and cellular processes
5676	Cre09.g389208	K13348	9141	Transport and catabolism
5677	Cre09.g389319	K13348	9141	Transport and catabolism
5683	Cre09.g389550	K09529	9182	Protein families: genetic information processing
5690	Cre09.g389912	K14018	9123	"Folding	 sorting and degradation"
5694	Cre09.g390319	K18442	9141	Transport and catabolism
5695	Cre09.g390319	K18442	9182	Protein families: genetic information processing
5697	Cre09.g390600	K17500	9181	Protein families: metabolism
5698	Cre09.g390763	K07877	9132	Signal transduction
5699	Cre09.g390763	K07877	9182	Protein families: genetic information processing
5700	Cre09.g390763	K07877	9183	Protein families: signaling and cellular processes
5701	Cre09.g390763	K07877	4031	GTP-binding proteins
5732	Cre09.g391245	K08269	9132	Signal transduction
5733	Cre09.g391245	K08269	9141	Transport and catabolism
5734	Cre09.g391245	K08269	4138	Autophagy - yeast
5735	Cre09.g391245	K08269	4136	Autophagy - other
5736	Cre09.g391245	K08269	4139	Mitophagy - yeast
5737	Cre09.g391245	K08269	9149	Aging
5738	Cre09.g391245	K08269	9181	Protein families: metabolism
5739	Cre09.g391245	K08269	9182	Protein families: genetic information processing
5740	Cre09.g391245	K08269	3029	Mitochondrial biogenesis
5752	Cre09.g391900	K03671	9151	Immune system
5753	Cre09.g391900	K03671	9166	Cardiovascular diseases
